UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741548041088,640x360,640x360,750x422,26,575,767,14.69.,15.32.,avc1.4D401F,mp4a.40.2,Low Latency
1741548041489,640x360,640x360,750x422,26,575,767,14.69.,15.32.,avc1.4D401F,mp4a.40.2,Low Latency
1741548041890,640x360,640x360,750x422,34,575,767,14.66.,15.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741548042289,640x360,640x360,750x422,34,575,767,14.66.,15.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741548042690,640x360,640x360,750x422,34,542,727,14.63.,15.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741548043093,640x360,640x360,750x422,34,542,727,14.63.,15.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741548043493,640x360,640x360,750x422,34,542,727,14.63.,15.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741548043894,640x360,640x360,750x422,30,542,727,14.59.,15.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548044294,640x360,640x360,750x422,30,542,727,14.59.,15.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548044695,640x360,640x360,750x422,29,564,731,14.63.,15.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548045095,640x360,640x360,750x422,29,564,731,14.63.,15.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548045496,640x360,640x360,750x422,29,564,731,14.63.,15.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548045896,640x360,640x360,750x422,34,564,731,14.60.,15.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548046296,640x360,640x360,750x422,34,564,731,14.60.,15.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548046697,640x360,640x360,750x422,34,565,752,14.51.,15.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548047097,640x360,640x360,750x422,34,565,752,14.51.,15.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548047498,640x360,640x360,750x422,34,565,752,14.51.,15.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548047899,640x360,640x360,750x422,30,565,752,14.50.,15.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548048299,640x360,640x360,750x422,30,565,752,14.50.,15.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548048700,640x360,640x360,750x422,29,632,792,14.44.,15.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548049100,640x360,640x360,750x422,29,632,792,14.44.,15.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548049503,640x360,640x360,750x422,29,632,792,14.44.,15.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548049904,640x360,640x360,750x422,26,632,792,14.45.,15.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741548050305,640x360,640x360,750x422,26,632,792,14.45.,15.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741548050706,640x360,640x360,750x422,26,632,651,14.39.,15.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741548051106,640x360,640x360,750x422,26,632,651,14.39.,15.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741548051507,640x360,640x360,750x422,26,632,651,14.39.,15.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741548051908,640x360,640x360,750x422,30,474,651,14.35.,15.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741548052308,640x360,640x360,750x422,30,474,651,14.35.,15.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741548052708,640x360,640x360,750x422,30,658,783,14.36.,15.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741548053109,640x360,640x360,750x422,30,658,783,14.36.,15.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741548053510,640x360,640x360,750x422,30,658,783,14.36.,15.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741548053911,640x360,640x360,750x422,31,658,783,14.30.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548054314,640x360,640x360,750x422,31,658,783,14.30.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548054714,640x360,640x360,750x422,30,428,665,14.28.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548055115,640x360,640x360,750x422,30,428,665,14.28.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548055518,640x360,640x360,750x422,30,428,665,14.28.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548055919,640x360,640x360,750x422,30,428,665,14.27.,14.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741548056320,640x360,640x360,750x422,30,428,665,14.27.,14.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741548056722,640x360,640x360,750x422,56,428,760,14.10.,14.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741548057122,640x360,640x360,750x422,56,428,760,14.10.,14.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741548057522,640x360,640x360,750x422,56,428,760,14.10.,14.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741548057923,640x360,640x360,750x422,30,645,760,13.15.,14.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741548058323,640x360,640x360,750x422,30,645,760,13.15.,14.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741548058723,640x360,640x360,750x422,31,618,775,14.15.,14.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741548059123,640x360,640x360,750x422,31,618,775,14.15.,14.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741548059524,640x360,640x360,750x422,31,618,775,14.15.,14.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741548059925,640x360,640x360,750x422,34,618,775,14.11.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548060325,640x360,640x360,750x422,34,618,775,14.11.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548060725,640x360,640x360,750x422,30,567,769,14.12.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548061130,640x360,640x360,750x422,30,567,769,14.12.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548061530,640x360,640x360,750x422,30,567,769,14.12.,14.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548061931,640x360,640x360,750x422,30,567,769,14.09.,14.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548062332,640x360,640x360,750x422,30,567,769,14.09.,14.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548062733,640x360,640x360,750x422,30,451,652,14.10.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548063133,640x360,640x360,750x422,30,451,652,14.10.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548063534,640x360,640x360,750x422,30,451,652,14.10.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548063934,640x360,640x360,750x422,36,451,652,14.06.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548064335,640x360,640x360,750x422,36,451,652,14.06.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548064738,640x360,640x360,750x422,26,451,751,13.96.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548065139,640x360,640x360,750x422,26,451,751,13.96.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548065539,640x360,640x360,750x422,26,451,751,13.96.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548065940,640x360,640x360,750x422,30,611,751,13.97.,14.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741548066343,640x360,640x360,750x422,30,611,751,13.97.,14.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741548066744,640x360,640x360,750x422,30,552,681,14.01.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548067143,640x360,640x360,750x422,30,552,681,14.01.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548067544,640x360,640x360,750x422,30,552,681,14.01.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548067944,640x360,640x360,750x422,34,552,681,13.97.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548068344,640x360,640x360,750x422,34,552,681,13.97.,14.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548068745,640x360,640x360,750x422,30,552,676,13.74.,14.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741548069147,640x360,640x360,750x422,30,552,676,13.74.,14.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741548069549,640x360,640x360,750x422,30,552,676,13.74.,14.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741548069951,640x360,640x360,750x422,30,498,676,13.82.,14.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741548070352,640x360,640x360,750x422,30,498,676,13.82.,14.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741548070755,640x360,640x360,750x422,34,657,757,13.83.,14.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548071155,640x360,640x360,750x422,34,657,757,13.83.,14.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548071556,640x360,640x360,750x422,34,657,757,13.83.,14.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548071957,640x360,640x360,750x422,34,657,757,13.79.,14.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548072357,640x360,640x360,750x422,34,657,757,13.79.,14.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548072757,640x360,640x360,750x422,30,654,768,13.76.,14.46.,avc1.4D401F,mp4a.40.2,Low Latency
1741548073158,640x360,640x360,750x422,30,654,768,13.76.,14.46.,avc1.4D401F,mp4a.40.2,Low Latency
1741548073560,640x360,640x360,750x422,30,654,768,13.76.,14.46.,avc1.4D401F,mp4a.40.2,Low Latency
1741548073961,640x360,640x360,750x422,30,654,768,13.73.,14.46.,avc1.4D401F,mp4a.40.2,Low Latency
1741548074361,640x360,640x360,750x422,30,654,768,13.73.,14.46.,avc1.4D401F,mp4a.40.2,Low Latency
1741548074761,640x360,640x360,750x422,33,521,706,13.64.,14.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548075162,640x360,640x360,750x422,33,521,706,13.64.,14.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548075563,640x360,640x360,750x422,33,521,706,13.64.,14.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548075963,640x360,640x360,750x422,26,521,706,13.67.,14.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548076364,640x360,640x360,750x422,26,521,706,13.67.,14.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741548076765,640x360,640x360,750x422,30,539,690,13.67.,14.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741548077165,640x360,640x360,750x422,30,539,690,13.67.,14.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741548077565,640x360,640x360,750x422,30,539,690,13.67.,14.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741548077966,640x360,640x360,750x422,30,539,690,13.67.,14.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741548078367,640x360,640x360,750x422,30,539,690,13.67.,14.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741548078768,640x360,640x360,750x422,29,611,754,13.62.,14.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741548079169,640x360,640x360,750x422,29,611,754,13.62.,14.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741548079569,640x360,640x360,750x422,29,611,754,13.62.,14.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741548079970,640x360,640x360,750x422,34,611,754,13.54.,14.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741548080370,640x360,640x360,750x422,34,611,754,13.54.,14.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741548080771,640x360,640x360,750x422,26,531,718,13.55.,14.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741548081171,640x360,640x360,750x422,26,531,718,13.55.,14.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741548081572,640x360,640x360,750x422,26,531,718,13.55.,14.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741548081972,640x360,640x360,750x422,30,531,718,12.30.,14.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548082372,640x360,640x360,750x422,30,531,718,12.30.,14.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548082774,640x360,640x360,750x422,30,531,718,12.30.,14.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548083176,640x360,640x360,750x422,30,531,718,12.30.,14.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548083577,640x360,640x360,750x422,30,531,718,12.30.,14.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548083978,640x360,640x360,750x422,23,541,505,13.39.,14.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548084379,640x360,640x360,750x422,23,541,505,13.39.,14.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548084782,640x360,640x360,750x422,30,541,505,12.86.,14.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548085182,640x360,640x360,750x422,30,541,505,12.86.,14.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548085583,640x360,640x360,750x422,30,541,505,12.86.,14.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548085984,640x360,640x360,750x422,30,541,553,13.40.,14.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548086385,640x360,640x360,750x422,30,541,553,13.40.,14.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548086785,640x360,640x360,750x422,30,530,768,13.34.,13.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741548087187,640x360,640x360,750x422,30,530,768,13.34.,13.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741548087589,640x360,640x360,750x422,30,530,768,13.34.,13.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741548087990,640x360,640x360,750x422,31,532,768,13.34.,13.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741548088390,640x360,640x360,750x422,31,532,768,13.34.,13.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741548088791,640x360,640x360,750x422,26,546,768,13.24.,13.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741548089192,640x360,640x360,750x422,26,546,768,13.24.,13.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741548089593,640x360,640x360,750x422,26,546,768,13.24.,13.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741548089994,640x360,640x360,750x422,30,546,768,13.25.,13.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741548090395,640x360,640x360,750x422,30,546,768,13.25.,13.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741548090796,640x360,640x360,750x422,29,546,779,13.22.,13.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741548091199,640x360,640x360,750x422,29,546,779,13.22.,13.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741548091600,640x360,640x360,750x422,29,546,779,13.22.,13.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741548092001,640x360,640x360,750x422,31,672,779,13.22.,13.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741548092402,640x360,640x360,750x422,31,672,779,13.22.,13.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741548092802,640x360,640x360,750x422,30,539,745,13.23.,13.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741548093202,640x360,640x360,750x422,30,539,745,13.23.,13.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741548093603,640x360,640x360,750x422,30,539,745,13.23.,13.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741548094004,640x360,640x360,750x422,30,539,745,13.20.,13.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548094405,640x360,640x360,750x422,30,539,745,13.20.,13.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548094806,640x360,640x360,750x422,30,539,658,13.11.,13.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548095207,640x360,640x360,750x422,30,539,658,13.11.,13.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548095608,640x360,640x360,750x422,30,539,658,13.11.,13.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548096008,640x360,640x360,750x422,34,502,658,13.00.,13.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548096409,640x360,640x360,750x422,34,502,658,13.00.,13.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548096810,640x360,640x360,750x422,30,502,716,13.10.,13.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741548097210,640x360,640x360,750x422,30,502,716,13.10.,13.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741548097611,640x360,640x360,750x422,30,502,716,13.10.,13.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741548098012,640x360,640x360,750x422,30,609,716,12.97.,13.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548098412,640x360,640x360,750x422,30,609,716,12.97.,13.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548098813,640x360,640x360,750x422,30,581,721,12.95.,13.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548099214,640x360,640x360,750x422,30,581,721,12.95.,13.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548099615,640x360,640x360,750x422,30,581,721,12.95.,13.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548100015,640x360,640x360,750x422,30,581,721,12.91.,13.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741548100416,640x360,640x360,750x422,30,581,721,12.91.,13.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741548100817,640x360,640x360,750x422,30,531,707,12.81.,13.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741548101217,640x360,640x360,750x422,30,531,707,12.81.,13.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741548101617,640x360,640x360,750x422,30,531,707,12.81.,13.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741548102018,640x360,640x360,750x422,30,531,707,12.92.,13.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741548102418,640x360,640x360,750x422,30,531,707,12.92.,13.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741548102819,640x360,640x360,750x422,34,551,723,12.86.,13.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741548103219,640x360,640x360,750x422,34,551,723,12.86.,13.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741548103619,640x360,640x360,750x422,30,551,723,12.83.,13.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548104020,640x360,640x360,750x422,30,551,723,12.83.,13.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548104421,640x360,640x360,750x422,30,551,723,12.83.,13.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548104821,640x360,640x360,750x422,34,549,725,12.77.,13.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548105221,640x360,640x360,750x422,34,549,725,12.77.,13.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548105621,640x360,640x360,750x422,30,549,725,12.77.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548106022,640x360,640x360,750x422,30,549,725,12.77.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548106423,640x360,640x360,750x422,30,549,725,12.77.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548106824,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548107225,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548107625,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548108025,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548108425,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548108826,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548109226,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548109626,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548110027,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548110428,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548110829,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548111230,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548111631,640x360,640x360,750x422,30,671,764,12.57.,13.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548112031,640x360,640x360,750x422,28,671,192,13.77.,17.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741548112431,640x360,640x360,750x422,28,671,192,13.77.,17.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741548112833,640x360,640x360,750x422,26,608,796,17.27.,17.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741548113234,640x360,640x360,750x422,26,608,796,17.27.,17.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741548113635,640x360,640x360,750x422,34,573,796,17.29.,17.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741548114036,640x360,640x360,750x422,34,573,796,17.29.,17.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741548114439,640x360,640x360,750x422,34,573,796,17.29.,17.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741548114840,640x360,640x360,750x422,29,574,791,17.21.,17.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741548115241,640x360,640x360,750x422,29,574,791,17.21.,17.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741548115643,640x360,640x360,750x422,34,574,791,17.16.,17.69.,avc1.4D401F,mp4a.40.2,Low Latency
1741548116043,640x360,640x360,750x422,34,574,791,17.16.,17.69.,avc1.4D401F,mp4a.40.2,Low Latency
1741548116444,640x360,640x360,750x422,34,574,791,17.16.,17.69.,avc1.4D401F,mp4a.40.2,Low Latency
1741548116844,640x360,640x360,750x422,26,541,780,17.17.,17.69.,avc1.4D401F,mp4a.40.2,Low Latency
1741548117247,640x360,640x360,750x422,26,541,780,17.17.,17.69.,avc1.4D401F,mp4a.40.2,Low Latency
1741548117646,640x360,640x360,750x422,28,541,780,17.15.,17.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741548118046,640x360,640x360,750x422,28,541,780,17.15.,17.60.,avc1.4D401F,mp4a.40.2,Low Latency
